2019-05-30 00:00:00,10.36
2019-05-30 00:15:00,13.48
2019-05-30 00:30:00,23.76
2019-05-30 00:45:00,25.91
2019-05-30 01:00:00,32.42
2019-05-30 01:15:00,34.15
2019-05-30 01:30:00,31.45
2019-05-30 01:45:00,30.09
2019-05-30 02:00:00,24.78
2019-05-30 02:15:00,21.17
2019-05-30 02:30:00,23.90
2019-05-30 02:45:00,24.35
2019-05-30 03:00:00,24.63
2019-05-30 03:15:00,22.51
2019-05-30 03:30:00,26.52
2019-05-30 03:45:00,23.69
2019-05-30 04:00:00,24.34
2019-05-30 04:15:00,24.79
2019-05-30 04:30:00,24.80
2019-05-30 04:45:00,26.54
2019-05-30 05:00:00,27.68
2019-05-30 05:15:00,24.93
2019-05-30 05:30:00,24.93
2019-05-30 05:45:00,25.13
2019-05-30 06:00:00,24.42
2019-05-30 06:15:00,25.27
2019-05-30 06:30:00,23.98
2019-05-30 06:45:00,25.88
2019-05-30 07:00:00,21.01
2019-05-30 07:15:00,20.38
2019-05-30 07:30:00,19.29
2019-05-30 07:45:00,17.20
2019-05-30 08:00:00,5.26
2019-05-30 08:15:00,-5.27
2019-05-30 08:30:00,-10.59
2019-05-30 08:45:00,-5.96
2019-05-30 09:00:00,-7.86
2019-05-30 09:15:00,-3.57
2019-05-30 09:30:00,-0.60
2019-05-30 09:45:00,1.15
2019-05-30 10:00:00,11.91
2019-05-30 10:15:00,13.55
2019-05-30 10:30:00,20.47
2019-05-30 10:45:00,16.81
2019-05-30 11:00:00,16.69
2019-05-30 11:15:00,9.05
2019-05-30 11:30:00,7.87
2019-05-30 11:45:00,12.86
2019-05-30 12:00:00,14.41
2019-05-30 12:15:00,10.61
2019-05-30 12:30:00,9.09
2019-05-30 12:45:00,10.40
2019-05-30 13:00:00,12.34
2019-05-30 13:15:00,18.92
2019-05-30 13:30:00,35.60
2019-05-30 13:45:00,40.51
2019-05-30 14:00:00,43.18
2019-05-30 14:15:00,46.06
2019-05-30 14:30:00,41.71
2019-05-30 14:45:00,40.77
2019-05-30 15:00:00,38.27
2019-05-30 15:15:00,41.40
2019-05-30 15:30:00,41.16
2019-05-30 15:45:00,38.58
2019-05-30 16:00:00,36.79
2019-05-30 16:15:00,38.90
2019-05-30 16:30:00,38.23
2019-05-30 16:45:00,38.40
2019-05-30 17:00:00,37.13
2019-05-30 17:15:00,37.06
2019-05-30 17:30:00,39.61
2019-05-30 17:45:00,38.16
2019-05-30 18:00:00,39.78
2019-05-30 18:15:00,39.39
2019-05-30 18:30:00,39.64
2019-05-30 18:45:00,39.26
2019-05-30 19:00:00,38.63
2019-05-30 19:15:00,38.76
2019-05-30 19:30:00,39.55
2019-05-30 19:45:00,37.40
2019-05-30 20:00:00,35.30
2019-05-30 20:15:00,32.60
2019-05-30 20:30:00,29.96
2019-05-30 20:45:00,28.09
2019-05-30 21:00:00,28.51
2019-05-30 21:15:00,28.88
2019-05-30 21:30:00,23.46
2019-05-30 21:45:00,21.31
2019-05-30 22:00:00,20.63
2019-05-30 22:15:00,17.89
2019-05-30 22:30:00,18.69
2019-05-30 22:45:00,25.65
2019-05-30 23:00:00,20.82
2019-05-30 23:15:00,29.08
2019-05-30 23:30:00,28.61
2019-05-30 23:45:00,25.91
2019-05-31 00:00:00,32.32
